,review_id,text
277,0-EBfFlFK2lAKn8rJ1OGGw,"A locally famous spot that my friend who lives there likes to go to. It is a walk away from his old place and right where the street car end of line is. It is a pleasant surprise and has this old school diner feel. Right down to the uniforms. Best part is the touristy kind of feel is mitigated as it is far away from that. 

Traditional breakfast is spot on. Pancakes are larger than what I'm used to. Its one of those serving sizes where I love it when I start eating it but end up hating pancakes when I am done. This is also the first time I had pecan pie for dessert after breakfast. At no other time in my life did I have dessert following breakfast. 

The biggest negative is the wait in line. If you aren't there at the right time it can take forever due to the counter seating only format. I also feel hurried as a result of this. There is no ""take your time"" rather it's "" hurry up and eat. For this I take off two starts. French quarter location has the same situation. I don't get it sometimes."
278,SXeG9sEmSc87ZirVI_30ew,"I was recommended to this ""place to eat"" by my hotel desk as part of my  St Charles Trolly ride thru the Garden District. I as expecting a fancy place, and was surprised that it was basically a small diner. Ha.. what a surprise, I had a Cat Fish Po Boy and it was crisp and fine, no grease, etc. 
Even though I am sure all the food is great, the high light of the experience was the staff.. its like being served by the Harlem Globe Trotters, Great guys, Great attitudes, Great everything. a refreshing pleasure, what Fun.
I had an excellant Pecan Pie, made on-site by a nice young fellow..(forgot his name now) people come back time and again. all the guys are great !
My advice, take the Trolly ride, and stop here for lunch or breakfast...you'll have a ball

I even took a picture of the guys which i hope to post."
279,1SUVYB9nQlFE-nTwsW4Gvg,"I cannot believe it took me so long to finally experience Camilia Grill.  I've driven by more times than I can count and every time commented on how I wanted to go there, but the line always intimidated me.  

This weekend, after a training run and a short street car ride to the magical place where St. Charles meets the river, I wasn't going to let the line get in my way.  I'd recommend grabbing a beverage for the wait and bringing along an entertaining dining companion, because it'll make your experience much more enjoyable. 

Everyone sits at the bar and then the cooks go to work grillin while providing excellent entertainment.  Our guy was giving us daps and throwing out lots of ""it's all gravy baby"", ""word!"", etc...he cracked me up.  I went with the veggie omelette sans mushrooms....I was speechless for a couple of seconds, then I dug into the greasy goodness.  Some of the cheese escaped and made friends with my french fries....which is never a bad thing.  

I've heard lots about this chocolate freeze concoction, I can't wait to go back and try it out!"
280,WhCUo8TQvjFJbW5kHeDreA,"Something about this diner is really cool. There is Southern charm, friendly staff, good portions, and a nice variety of menu items. But, it's more than that.   The people you meet here are great- many college kids. It's a perfect late night spot, and the food won't disappoint. Also great for breakfasts anytime.  I tried the Manhattan omelette- and it came with hash browns.   On top of the omelette was pastrami and french fries!  wow !
I also saw a woman get a cheese steak or some sort of sandwich that was literally the size of a football."
281,JLH_5uUwwMsODaq7Ho5enQ,"Maybe it was the hype or the majority of people who love & recommend this place are young, but it's just a diner. I grew up in a small town in the north & we would occasionally go to a couple diners for breakfast. These were true diners that looked like railroad cars. So Camellia wasn't anything special although the prices were inexpensive and a fist bump greeting by your waiter was cool. Food was just as good as a couple national chains noted for breakfast. We were told by friends comments such as ""chefs and employees put on quite a show...very entertaining and memorable."" I guess we must have missed that.

The other point which I should have read here first is it's at least a 30 minute ride, and at the moment longer, to get there from the French Quarter via streetcar. There is construction going on now and you have to get off the streetcar and take a bus which hopefully will remember you told them where you were going (ours didn't). So it was off that bus and on to another bus to get back to the Grill. Our breakfast from start to finish even though there was no line at the Grill was 2 and a half hours. At the end of the trip, we wished we had gone to the FQ location.

I still think the majority of people rating this restaurant high have never been to a diner before so the novelty is there."
282,7jTyX1HfcGk8aXhrtLryuw,"Greasy and over rated, but service was good. We went here because the ratings were so great, but save yourself and go around the block to Refuel. Went there every day of our trip and the food was fantastic each time! Grits there are amazing!!"
283,2gg0uCNncUqSlG1q4iJMSw,"It's a cattle call and I don't like to be herded. It was like a military maneuver getting a seat. With that said it is still a great place for breakfast!  Take the street car from the French Quarter and then explore Audubon Park and especially the Zoo.  Make sure you give yourself plenty of time here!

Pecan pie is HEAVEN!"
284,k_gi4EOcfuXjz-dT_zkLaQ,"The Camellia Grill is a must go if your visiting NOLA. There is only seating for about 20 around the counter so the wait can be long at times but its worth it. The food is great, I got the chili cheese omelette with home fries even though I'm not a big breakfast person it was delicious. But the best part is the friendly southern hospitality of the wait staff. 
I finished off my meal with a slice of pecan pie (do yourself a favor and try it!) that was heated on the grill and devoured the entire thing."
285,dGLdfuYzJ3j824RMZezrCw,"The best part about The Camellia Grill is that it is open late (2:00am) and the food is cheap. (Around $10)

The staff was welcoming even though they appeared to be slammed.  The section of the bar we were sitting in was sticky from someone's previous maple syrup debacle. 

I ordered a small gumbo with chicken and waffles and got the chicken and waffles first.  I was certain the gumbo would arrive shortly after my entree but it never did.  I did not get charged for the gumbo. 

I'm not disappointed by my experience. You don't go to a place like this if your looking for a classy meal.  It's open late and it's cheep, that's what you get."
286,fFgdAd6vz3d22pDUeafOzA,we had the frog burger which is according to our waiter the best thing not on the menu and it was.  This is a special creation of the cook named frog and it is amazing
287,wddho3AXcn0RG8EK2xqA_w,"Great place for breakfast! Home cooked style and they load your plate up! Breakfast for 2 only ended up costing $20 bucks total for the both of us including coffee. Can't beat that! Their omelettes are delicious! Please keep in mind that this is a diner setting and they have no tables, everyone sits at the bar top. But we didn't mind! All the staff is very friendly!"
